name	formula	exactmass	adduct	mz
NAPE(52:0)	C57H112NO9P	985.8074712	[M+Na]+	1008.796692
NAPE(52:1)	C57H110NO9P	983.7918211	[M+H]+	984.7990976
NAPE(52:1)	C57H110NO9P	983.7918211	[M+Na]+	1006.781042
NAPE(52:10)	C57H92NO9P	965.6509705	[M+H]+	966.658247
NAPE(52:10)	C57H92NO9P	965.6509705	[M+Na]+	988.6401912
NAPE(52:2)	C57H108NO9P	981.7761711	[M+H]+	982.7834475
NAPE(52:2)	C57H108NO9P	981.7761711	[M+Na]+	1004.765392
NAPE(52:3)	C57H106NO9P	979.760521	[M+H]+	980.7677974
NAPE(52:3)	C57H106NO9P	979.760521	[M+Na]+	1002.749742
NAPE(52:4)	C57H104NO9P	977.7448709	[M+H]+	978.7521474
NAPE(52:4)	C57H104NO9P	977.7448709	[M+Na]+	1000.734092
NAPE(52:5)	C57H102NO9P	975.7292209	[M+H]+	976.7364973
NAPE(52:5)	C57H102NO9P	975.7292209	[M+Na]+	998.7184416
NAPE(52:6)	C57H100NO9P	973.7135708	[M+H]+	974.7208473
NAPE(52:6)	C57H100NO9P	973.7135708	[M+Na]+	996.7027915
NAPE(52:7)	C57H98NO9P	971.6979207	[M+H]+	972.7051972
NAPE(52:7)	C57H98NO9P	971.6979207	[M+Na]+	994.6871414
NAPE(52:8)	C57H96NO9P	969.6822707	[M+H]+	970.6895471
NAPE(52:8)	C57H96NO9P	969.6822707	[M+Na]+	992.6714914
NAPE(52:9)	C57H94NO9P	967.6666206	[M+H]+	968.6738971
NAPE(52:9)	C57H94NO9P	967.6666206	[M+Na]+	990.6558413
NAPE(53:0)	C58H114NO9P	999.8231213	[M+H]+	1000.830398
NAPE(53:0)	C58H114NO9P	999.8231213	[M+Na]+	1022.812342
NAPE(53:1)	C58H112NO9P	997.8074712	[M+H]+	998.8147476
NAPE(53:1)	C58H112NO9P	997.8074712	[M+Na]+	1020.796692
NAPE(53:10)	C58H94NO9P	979.6666206	[M+H]+	980.6738971
NAPE(53:10)	C58H94NO9P	979.6666206	[M+Na]+	1002.655841
NAPE(53:2)	C58H110NO9P	995.7918211	[M+H]+	996.7990976
NAPE(53:2)	C58H110NO9P	995.7918211	[M+Na]+	1018.781042
NAPE(53:3)	C58H108NO9P	993.7761711	[M+H]+	994.7834475
NAPE(53:3)	C58H108NO9P	993.7761711	[M+Na]+	1016.765392
NAPE(53:4)	C58H106NO9P	991.760521	[M+H]+	992.7677974
NAPE(53:4)	C58H106NO9P	991.760521	[M+Na]+	1014.749742
NAPE(53:5)	C58H104NO9P	989.7448709	[M+H]+	990.7521474
NAPE(53:5)	C58H104NO9P	989.7448709	[M+Na]+	1012.734092
NAPE(53:6)	C58H102NO9P	987.7292209	[M+H]+	988.7364973
NAPE(53:6)	C58H102NO9P	987.7292209	[M+Na]+	1010.718442
NAPE(53:7)	C58H100NO9P	985.7135708	[M+H]+	986.7208473
NAPE(53:7)	C58H100NO9P	985.7135708	[M+Na]+	1008.702792
NAPE(53:8)	C58H98NO9P	983.6979207	[M+H]+	984.7051972
NAPE(53:8)	C58H98NO9P	983.6979207	[M+Na]+	1006.687141
NAPE(53:9)	C58H96NO9P	981.6822707	[M+H]+	982.6895471
NAPE(53:9)	C58H96NO9P	981.6822707	[M+Na]+	1004.671491
NAPE(54:0)	C59H116NO9P	1013.838771	[M+H]+	1014.846048
NAPE(54:0)	C59H116NO9P	1013.838771	[M+Na]+	1036.827992
NAPE(54:1)	C59H114NO9P	1011.823121	[M+H]+	1012.830398
NAPE(54:1)	C59H114NO9P	1011.823121	[M+Na]+	1034.812342
NAPE(54:10)	C59H96NO9P	993.6822707	[M+H]+	994.6895471
NAPE(54:10)	C59H96NO9P	993.6822707	[M+Na]+	1016.671491
NAPE(54:11)	C59H94NO9P	991.6666206	[M+H]+	992.6738971
NAPE(54:11)	C59H94NO9P	991.6666206	[M+Na]+	1014.655841
NAPE(54:12)	C59H92NO9P	989.6509705	[M+H]+	990.658247
NAPE(54:12)	C59H92NO9P	989.6509705	[M+Na]+	1012.640191
NAPE(54:2)	C59H112NO9P	1009.807471	[M+H]+	1010.814748
NAPE(54:2)	C59H112NO9P	1009.807471	[M+Na]+	1032.796692
NAPE(54:3)	C59H110NO9P	1007.791821	[M+H]+	1008.799098
NAPE(54:3)	C59H110NO9P	1007.791821	[M+Na]+	1030.781042
NAPE(54:4)	C59H108NO9P	1005.776171	[M+H]+	1006.783448
NAPE(54:4)	C59H108NO9P	1005.776171	[M+Na]+	1028.765392
NAPE(54:5)	C59H106NO9P	1003.760521	[M+H]+	1004.767797
NAPE(54:5)	C59H106NO9P	1003.760521	[M+Na]+	1026.749742
NAPE(54:6)	C59H104NO9P	1001.744871	[M+H]+	1002.752147
NAPE(54:6)	C59H104NO9P	1001.744871	[M+Na]+	1024.734092
NAPE(54:7)	C59H102NO9P	999.7292209	[M+H]+	1000.736497
NAPE(54:7)	C59H102NO9P	999.7292209	[M+Na]+	1022.718442
NAPE(54:8)	C59H100NO9P	997.7135708	[M+H]+	998.7208473
NAPE(54:8)	C59H100NO9P	997.7135708	[M+Na]+	1020.702792
NAPE(54:9)	C59H98NO9P	995.6979207	[M+H]+	996.7051972
NAPE(54:9)	C59H98NO9P	995.6979207	[M+Na]+	1018.687141
NAPE(55:0)	C60H118NO9P	1027.854421	[M+H]+	1028.861698
NAPE(55:0)	C60H118NO9P	1027.854421	[M+Na]+	1050.843642
NAPE(55:1)	C60H116NO9P	1025.838771	[M+H]+	1026.846048
NAPE(55:1)	C60H116NO9P	1025.838771	[M+Na]+	1048.827992
NAPE(55:10)	C60H98NO9P	1007.697921	[M+H]+	1008.705197
NAPE(55:10)	C60H98NO9P	1007.697921	[M+Na]+	1030.687141
NAPE(55:2)	C60H114NO9P	1023.823121	[M+H]+	1024.830398
NAPE(55:2)	C60H114NO9P	1023.823121	[M+Na]+	1046.812342
NAPE(55:3)	C60H112NO9P	1021.807471	[M+H]+	1022.814748
NAPE(55:3)	C60H112NO9P	1021.807471	[M+Na]+	1044.796692
NAPE(55:4)	C60H110NO9P	1019.791821	[M+H]+	1020.799098
NAPE(55:4)	C60H110NO9P	1019.791821	[M+Na]+	1042.781042
NAPE(55:5)	C60H108NO9P	1017.776171	[M+H]+	1018.783448
NAPE(55:5)	C60H108NO9P	1017.776171	[M+Na]+	1040.765392
NAPE(55:6)	C60H106NO9P	1015.760521	[M+H]+	1016.767797
NAPE(55:6)	C60H106NO9P	1015.760521	[M+Na]+	1038.749742
NAPE(55:7)	C60H104NO9P	1013.744871	[M+H]+	1014.752147
NAPE(55:7)	C60H104NO9P	1013.744871	[M+Na]+	1036.734092
NAPE(55:8)	C60H102NO9P	1011.729221	[M+H]+	1012.736497
NAPE(55:8)	C60H102NO9P	1011.729221	[M+Na]+	1034.718442
NAPE(55:9)	C60H100NO9P	1009.713571	[M+H]+	1010.720847
NAPE(55:9)	C60H100NO9P	1009.713571	[M+Na]+	1032.702792
NAPE(56:0)	C61H120NO9P	1041.870071	[M+H]+	1042.877348
NAPE(56:0)	C61H120NO9P	1041.870071	[M+Na]+	1064.859292
NAPE(56:1)	C61H118NO9P	1039.854421	[M+H]+	1040.861698
NAPE(56:1)	C61H118NO9P	1039.854421	[M+Na]+	1062.843642
NAPE(56:10)	C61H100NO9P	1021.713571	[M+H]+	1022.720847
NAPE(56:10)	C61H100NO9P	1021.713571	[M+Na]+	1044.702792
NAPE(56:11)	C61H98NO9P	1019.697921	[M+H]+	1020.705197
NAPE(56:11)	C61H98NO9P	1019.697921	[M+Na]+	1042.687141
NAPE(56:12)	C61H96NO9P	1017.682271	[M+H]+	1018.689547
NAPE(56:12)	C61H96NO9P	1017.682271	[M+Na]+	1040.671491
NAPE(56:13)	C61H94NO9P	1015.666621	[M+H]+	1016.673897
NAPE(56:13)	C61H94NO9P	1015.666621	[M+Na]+	1038.655841
NAPE(56:2)	C61H116NO9P	1037.838771	[M+H]+	1038.846048
NAPE(56:2)	C61H116NO9P	1037.838771	[M+Na]+	1060.827992
NAPE(56:3)	C61H114NO9P	1035.823121	[M+H]+	1036.830398
NAPE(56:3)	C61H114NO9P	1035.823121	[M+Na]+	1058.812342
NAPE(56:4)	C61H112NO9P	1033.807471	[M+H]+	1034.814748
NAPE(56:4)	C61H112NO9P	1033.807471	[M+Na]+	1056.796692
NAPE(56:5)	C61H110NO9P	1031.791821	[M+H]+	1032.799098
NAPE(56:5)	C61H110NO9P	1031.791821	[M+Na]+	1054.781042
NAPE(56:6)	C61H108NO9P	1029.776171	[M+H]+	1030.783448
NAPE(56:6)	C61H108NO9P	1029.776171	[M+Na]+	1052.765392
NAPE(56:7)	C61H106NO9P	1027.760521	[M+H]+	1028.767797
NAPE(56:7)	C61H106NO9P	1027.760521	[M+Na]+	1050.749742
NAPE(56:8)	C61H104NO9P	1025.744871	[M+H]+	1026.752147
NAPE(56:8)	C61H104NO9P	1025.744871	[M+Na]+	1048.734092
NAPE(56:9)	C61H102NO9P	1023.729221	[M+H]+	1024.736497
NAPE(56:9)	C61H102NO9P	1023.729221	[M+Na]+	1046.718442
NAPE(57:0)	C62H122NO9P	1055.885722	[M+H]+	1056.892998
NAPE(57:0)	C62H122NO9P	1055.885722	[M+Na]+	1078.874942
NAPE(57:1)	C62H120NO9P	1053.870071	[M+H]+	1054.877348
NAPE(57:1)	C62H120NO9P	1053.870071	[M+Na]+	1076.859292
NAPE(57:10)	C62H102NO9P	1035.729221	[M+H]+	1036.736497
NAPE(57:10)	C62H102NO9P	1035.729221	[M+Na]+	1058.718442
NAPE(57:11)	C62H100NO9P	1033.713571	[M+H]+	1034.720847
NAPE(57:11)	C62H100NO9P	1033.713571	[M+Na]+	1056.702792
NAPE(57:2)	C62H118NO9P	1051.854421	[M+H]+	1052.861698
NAPE(57:2)	C62H118NO9P	1051.854421	[M+Na]+	1074.843642
NAPE(57:3)	C62H116NO9P	1049.838771	[M+H]+	1050.846048
NAPE(57:3)	C62H116NO9P	1049.838771	[M+Na]+	1072.827992
NAPE(57:4)	C62H114NO9P	1047.823121	[M+H]+	1048.830398
NAPE(57:4)	C62H114NO9P	1047.823121	[M+Na]+	1070.812342
NAPE(57:5)	C62H112NO9P	1045.807471	[M+H]+	1046.814748
NAPE(57:5)	C62H112NO9P	1045.807471	[M+Na]+	1068.796692
NAPE(57:6)	C62H110NO9P	1043.791821	[M+H]+	1044.799098
NAPE(57:6)	C62H110NO9P	1043.791821	[M+Na]+	1066.781042
NAPE(57:7)	C62H108NO9P	1041.776171	[M+H]+	1042.783448
NAPE(57:7)	C62H108NO9P	1041.776171	[M+Na]+	1064.765392
NAPE(57:8)	C62H106NO9P	1039.760521	[M+H]+	1040.767797
NAPE(57:8)	C62H106NO9P	1039.760521	[M+Na]+	1062.749742
NAPE(57:9)	C62H104NO9P	1037.744871	[M+H]+	1038.752147
NAPE(57:9)	C62H104NO9P	1037.744871	[M+Na]+	1060.734092
NAPE(58:0)	C63H124NO9P	1069.901372	[M+H]+	1070.908648
NAPE(58:0)	C63H124NO9P	1069.901372	[M+Na]+	1092.890592
NAPE(58:1)	C63H122NO9P	1067.885722	[M+H]+	1068.892998
NAPE(58:1)	C63H122NO9P	1067.885722	[M+Na]+	1090.874942
NAPE(58:10)	C63H104NO9P	1049.744871	[M+H]+	1050.752147
NAPE(58:10)	C63H104NO9P	1049.744871	[M+Na]+	1072.734092
NAPE(58:11)	C63H102NO9P	1047.729221	[M+H]+	1048.736497
NAPE(58:11)	C63H102NO9P	1047.729221	[M+Na]+	1070.718442
NAPE(58:12)	C63H100NO9P	1045.713571	[M+H]+	1046.720847
NAPE(58:12)	C63H100NO9P	1045.713571	[M+Na]+	1068.702792
NAPE(58:13)	C63H98NO9P	1043.697921	[M+H]+	1044.705197
NAPE(58:13)	C63H98NO9P	1043.697921	[M+Na]+	1066.687141
NAPE(58:14)	C63H96NO9P	1041.682271	[M+H]+	1042.689547
NAPE(58:14)	C63H96NO9P	1041.682271	[M+Na]+	1064.671491
NAPE(58:2)	C63H120NO9P	1065.870071	[M+H]+	1066.877348
NAPE(58:2)	C63H120NO9P	1065.870071	[M+Na]+	1088.859292
NAPE(58:3)	C63H118NO9P	1063.854421	[M+H]+	1064.861698
NAPE(58:3)	C63H118NO9P	1063.854421	[M+Na]+	1086.843642
NAPE(58:4)	C63H116NO9P	1061.838771	[M+H]+	1062.846048
NAPE(58:4)	C63H116NO9P	1061.838771	[M+Na]+	1084.827992
NAPE(58:5)	C63H114NO9P	1059.823121	[M+H]+	1060.830398
NAPE(58:5)	C63H114NO9P	1059.823121	[M+Na]+	1082.812342
NAPE(58:6)	C63H112NO9P	1057.807471	[M+H]+	1058.814748
NAPE(58:6)	C63H112NO9P	1057.807471	[M+Na]+	1080.796692
NAPE(58:7)	C63H110NO9P	1055.791821	[M+H]+	1056.799098
NAPE(58:7)	C63H110NO9P	1055.791821	[M+Na]+	1078.781042
NAPE(58:8)	C63H108NO9P	1053.776171	[M+H]+	1054.783448
NAPE(58:8)	C63H108NO9P	1053.776171	[M+Na]+	1076.765392
NAPE(58:9)	C63H106NO9P	1051.760521	[M+H]+	1052.767797
NAPE(58:9)	C63H106NO9P	1051.760521	[M+Na]+	1074.749742
NAPE(59:0)	C64H126NO9P	1083.917022	[M+H]+	1084.924298
NAPE(59:0)	C64H126NO9P	1083.917022	[M+Na]+	1106.906242
NAPE(59:1)	C64H124NO9P	1081.901372	[M+H]+	1082.908648
NAPE(59:1)	C64H124NO9P	1081.901372	[M+Na]+	1104.890592
NAPE(59:10)	C64H106NO9P	1063.760521	[M+H]+	1064.767797
NAPE(59:10)	C64H106NO9P	1063.760521	[M+Na]+	1086.749742
NAPE(59:11)	C64H104NO9P	1061.744871	[M+H]+	1062.752147
NAPE(59:11)	C64H104NO9P	1061.744871	[M+Na]+	1084.734092
NAPE(59:2)	C64H122NO9P	1079.885722	[M+H]+	1080.892998
NAPE(59:2)	C64H122NO9P	1079.885722	[M+Na]+	1102.874942
NAPE(59:3)	C64H120NO9P	1077.870071	[M+H]+	1078.877348
NAPE(59:3)	C64H120NO9P	1077.870071	[M+Na]+	1100.859292
NAPE(59:4)	C64H118NO9P	1075.854421	[M+H]+	1076.861698
NAPE(59:4)	C64H118NO9P	1075.854421	[M+Na]+	1098.843642
NAPE(59:5)	C64H116NO9P	1073.838771	[M+H]+	1074.846048
NAPE(59:5)	C64H116NO9P	1073.838771	[M+Na]+	1096.827992
NAPE(59:6)	C64H114NO9P	1071.823121	[M+H]+	1072.830398
NAPE(59:6)	C64H114NO9P	1071.823121	[M+Na]+	1094.812342
NAPE(59:7)	C64H112NO9P	1069.807471	[M+H]+	1070.814748
NAPE(59:7)	C64H112NO9P	1069.807471	[M+Na]+	1092.796692
NAPE(59:8)	C64H110NO9P	1067.791821	[M+H]+	1068.799098
NAPE(59:8)	C64H110NO9P	1067.791821	[M+Na]+	1090.781042
NAPE(59:9)	C64H108NO9P	1065.776171	[M+H]+	1066.783448
NAPE(59:9)	C64H108NO9P	1065.776171	[M+Na]+	1088.765392
NAPE(60:0)	C65H128NO9P	1097.932672	[M+H]+	1098.939948
NAPE(60:0)	C65H128NO9P	1097.932672	[M+Na]+	1120.921892
NAPE(60:1)	C65H126NO9P	1095.917022	[M+H]+	1096.924298
NAPE(60:1)	C65H126NO9P	1095.917022	[M+Na]+	1118.906242
NAPE(60:10)	C65H108NO9P	1077.776171	[M+H]+	1078.783448
NAPE(60:10)	C65H108NO9P	1077.776171	[M+Na]+	1100.765392
NAPE(60:11)	C65H106NO9P	1075.760521	[M+H]+	1076.767797
NAPE(60:11)	C65H106NO9P	1075.760521	[M+Na]+	1098.749742
NAPE(60:12)	C65H104NO9P	1073.744871	[M+H]+	1074.752147
NAPE(60:12)	C65H104NO9P	1073.744871	[M+Na]+	1096.734092
NAPE(60:13)	C65H102NO9P	1071.729221	[M+H]+	1072.736497
NAPE(60:13)	C65H102NO9P	1071.729221	[M+Na]+	1094.718442
NAPE(60:14)	C65H100NO9P	1069.713571	[M+H]+	1070.720847
NAPE(60:14)	C65H100NO9P	1069.713571	[M+Na]+	1092.702792
NAPE(60:15)	C65H98NO9P	1067.697921	[M+H]+	1068.705197
NAPE(60:15)	C65H98NO9P	1067.697921	[M+Na]+	1090.687141
NAPE(60:2)	C65H124NO9P	1093.901372	[M+H]+	1094.908648
NAPE(60:2)	C65H124NO9P	1093.901372	[M+Na]+	1116.890592
NAPE(60:3)	C65H122NO9P	1091.885722	[M+H]+	1092.892998
NAPE(60:3)	C65H122NO9P	1091.885722	[M+Na]+	1114.874942
NAPE(60:4)	C65H120NO9P	1089.870071	[M+H]+	1090.877348
NAPE(60:4)	C65H120NO9P	1089.870071	[M+Na]+	1112.859292
NAPE(60:5)	C65H118NO9P	1087.854421	[M+H]+	1088.861698
NAPE(60:5)	C65H118NO9P	1087.854421	[M+Na]+	1110.843642
NAPE(60:6)	C65H116NO9P	1085.838771	[M+H]+	1086.846048
NAPE(60:6)	C65H116NO9P	1085.838771	[M+Na]+	1108.827992
NAPE(60:7)	C65H114NO9P	1083.823121	[M+H]+	1084.830398
NAPE(60:7)	C65H114NO9P	1083.823121	[M+Na]+	1106.812342
NAPE(60:8)	C65H112NO9P	1081.807471	[M+H]+	1082.814748
NAPE(60:8)	C65H112NO9P	1081.807471	[M+Na]+	1104.796692
NAPE(60:9)	C65H110NO9P	1079.791821	[M+H]+	1080.799098
NAPE(60:9)	C65H110NO9P	1079.791821	[M+Na]+	1102.781042
NAPE(61:0)	C66H130NO9P	1111.948322	[M+H]+	1112.955598
NAPE(61:0)	C66H130NO9P	1111.948322	[M+Na]+	1134.937542
NAPE(61:1)	C66H128NO9P	1109.932672	[M+H]+	1110.939948
NAPE(61:1)	C66H128NO9P	1109.932672	[M+Na]+	1132.921892
NAPE(61:2)	C66H126NO9P	1107.917022	[M+H]+	1108.924298
NAPE(61:2)	C66H126NO9P	1107.917022	[M+Na]+	1130.906242
NAPE(61:3)	C66H124NO9P	1105.901372	[M+H]+	1106.908648
NAPE(61:3)	C66H124NO9P	1105.901372	[M+Na]+	1128.890592
NAPE(61:4)	C66H122NO9P	1103.885722	[M+H]+	1104.892998
NAPE(61:4)	C66H122NO9P	1103.885722	[M+Na]+	1126.874942
NAPE(61:5)	C66H120NO9P	1101.870071	[M+H]+	1102.877348
NAPE(61:5)	C66H120NO9P	1101.870071	[M+Na]+	1124.859292
NAPE(61:6)	C66H118NO9P	1099.854421	[M+H]+	1100.861698
NAPE(61:6)	C66H118NO9P	1099.854421	[M+Na]+	1122.843642
NAPE(62:0)	C67H132NO9P	1125.963972	[M+H]+	1126.971248
NAPE(62:0)	C67H132NO9P	1125.963972	[M+Na]+	1148.953193
NAPE(62:1)	C67H130NO9P	1123.948322	[M+H]+	1124.955598
NAPE(62:1)	C67H130NO9P	1123.948322	[M+Na]+	1146.937542
NAPE(62:10)	C67H112NO9P	1105.807471	[M+H]+	1106.814748
NAPE(62:10)	C67H112NO9P	1105.807471	[M+Na]+	1128.796692
NAPE(62:2)	C67H128NO9P	1121.932672	[M+H]+	1122.939948
NAPE(62:2)	C67H128NO9P	1121.932672	[M+Na]+	1144.921892
NAPE(62:3)	C67H126NO9P	1119.917022	[M+H]+	1120.924298
NAPE(62:3)	C67H126NO9P	1119.917022	[M+Na]+	1142.906242
NAPE(62:4)	C67H124NO9P	1117.901372	[M+H]+	1118.908648
NAPE(62:4)	C67H124NO9P	1117.901372	[M+Na]+	1140.890592
NAPE(62:5)	C67H122NO9P	1115.885722	[M+H]+	1116.892998
NAPE(62:5)	C67H122NO9P	1115.885722	[M+Na]+	1138.874942
NAPE(62:6)	C67H120NO9P	1113.870071	[M+H]+	1114.877348
NAPE(62:6)	C67H120NO9P	1113.870071	[M+Na]+	1136.859292
NAPE(62:7)	C67H118NO9P	1111.854421	[M+H]+	1112.861698
NAPE(62:7)	C67H118NO9P	1111.854421	[M+Na]+	1134.843642
NAPE(62:8)	C67H116NO9P	1109.838771	[M+H]+	1110.846048
NAPE(62:8)	C67H116NO9P	1109.838771	[M+Na]+	1132.827992
NAPE(62:9)	C67H114NO9P	1107.823121	[M+H]+	1108.830398
NAPE(62:9)	C67H114NO9P	1107.823121	[M+Na]+	1130.812342
NAPE(63:0)	C68H134NO9P	1139.979622	[M+H]+	1140.986898
NAPE(63:0)	C68H134NO9P	1139.979622	[M+Na]+	1162.968843
NAPE(63:1)	C68H132NO9P	1137.963972	[M+H]+	1138.971248
NAPE(63:1)	C68H132NO9P	1137.963972	[M+Na]+	1160.953193
NAPE(64:0)	C69H136NO9P	1153.995272	[M+H]+	1155.002548
NAPE(64:0)	C69H136NO9P	1153.995272	[M+Na]+	1176.984493
NAPE(64:1)	C69H134NO9P	1151.979622	[M+H]+	1152.986898
NAPE(64:1)	C69H134NO9P	1151.979622	[M+Na]+	1174.968843
NAPE(64:2)	C69H132NO9P	1149.963972	[M+H]+	1150.971248
NAPE(64:2)	C69H132NO9P	1149.963972	[M+Na]+	1172.953193
NAPE(64:3)	C69H130NO9P	1147.948322	[M+H]+	1148.955598
NAPE(64:3)	C69H130NO9P	1147.948322	[M+Na]+	1170.937542
NAPE(64:4)	C69H128NO9P	1145.932672	[M+H]+	1146.939948
NAPE(64:4)	C69H128NO9P	1145.932672	[M+Na]+	1168.921892
NAPE(64:5)	C69H126NO9P	1143.917022	[M+H]+	1144.924298
NAPE(64:5)	C69H126NO9P	1143.917022	[M+Na]+	1166.906242
NAPE(66:0)	C71H140NO9P	1182.026572	[M+H]+	1183.033849
NAPE(66:0)	C71H140NO9P	1182.026572	[M+Na]+	1205.015793
NAPE(O-40:0)	C45H90NO8P	803.6404059	[M+H]+	804.6476823
NAPE(O-40:0)	C45H90NO8P	803.6404059	[M+Na]+	826.6296266
NAPE(O-40:1)	C45H88NO8P	801.6247558	[M+H]+	802.6320322
NAPE(O-40:1)	C45H88NO8P	801.6247558	[M+Na]+	824.6139765
NAPE(O-41:0)	C46H92NO8P	817.6560559	[M+H]+	818.6633324
NAPE(O-41:0)	C46H92NO8P	817.6560559	[M+Na]+	840.6452766
NAPE(O-41:1)	C46H90NO8P	815.6404059	[M+H]+	816.6476823
NAPE(O-41:1)	C46H90NO8P	815.6404059	[M+Na]+	838.6296266
NAPE(O-42:0)	C47H94NO8P	831.671706	[M+H]+	832.6789824
NAPE(O-42:0)	C47H94NO8P	831.671706	[M+Na]+	854.6609267
NAPE(O-42:1)	C47H92NO8P	829.6560559	[M+H]+	830.6633324
NAPE(O-42:1)	C47H92NO8P	829.6560559	[M+Na]+	852.6452766
NAPE(O-43:0)	C48H96NO8P	845.6873561	[M+H]+	846.6946325
NAPE(O-43:0)	C48H96NO8P	845.6873561	[M+Na]+	868.6765768
NAPE(O-43:1)	C48H94NO8P	843.671706	[M+H]+	844.6789824
NAPE(O-43:1)	C48H94NO8P	843.671706	[M+Na]+	866.6609267
NAPE(O-44:0)	C49H98NO8P	859.7030061	[M+H]+	860.7102826
NAPE(O-44:0)	C49H98NO8P	859.7030061	[M+Na]+	882.6922268
NAPE(O-44:1)	C49H96NO8P	857.6873561	[M+H]+	858.6946325
NAPE(O-44:1)	C49H96NO8P	857.6873561	[M+Na]+	880.6765768
NAPE(O-44:2)	C49H94NO8P	855.671706	[M+H]+	856.6789824
NAPE(O-44:2)	C49H94NO8P	855.671706	[M+Na]+	878.6609267
NAPE(O-45:0)	C50H100NO8P	873.7186562	[M+H]+	874.7259326
NAPE(O-45:0)	C50H100NO8P	873.7186562	[M+Na]+	896.7078769
NAPE(O-45:1)	C50H98NO8P	871.7030061	[M+H]+	872.7102826
NAPE(O-45:1)	C50H98NO8P	871.7030061	[M+Na]+	894.6922268
NAPE(O-45:2)	C50H96NO8P	869.6873561	[M+H]+	870.6946325
NAPE(O-45:2)	C50H96NO8P	869.6873561	[M+Na]+	892.6765768
NAPE(O-46:0)	C51H102NO8P	887.7343062	[M+H]+	888.7415827
NAPE(O-46:0)	C51H102NO8P	887.7343062	[M+Na]+	910.7235269
NAPE(O-46:1)	C51H100NO8P	885.7186562	[M+H]+	886.7259326
NAPE(O-46:1)	C51H100NO8P	885.7186562	[M+Na]+	908.7078769
NAPE(O-46:2)	C51H98NO8P	883.7030061	[M+H]+	884.7102826
NAPE(O-46:2)	C51H98NO8P	883.7030061	[M+Na]+	906.6922268
NAPE(O-46:3)	C51H96NO8P	881.6873561	[M+H]+	882.6946325
NAPE(O-46:3)	C51H96NO8P	881.6873561	[M+Na]+	904.6765768
NAPE(O-46:4)	C51H94NO8P	879.671706	[M+H]+	880.6789824
NAPE(O-46:4)	C51H94NO8P	879.671706	[M+Na]+	902.6609267
NAPE(O-46:5)	C51H92NO8P	877.6560559	[M+H]+	878.6633324
NAPE(O-46:5)	C51H92NO8P	877.6560559	[M+Na]+	900.6452766
NAPE(O-47:0)	C52H104NO8P	901.7499563	[M+H]+	902.7572328
NAPE(O-47:0)	C52H104NO8P	901.7499563	[M+Na]+	924.739177
NAPE(O-47:1)	C52H102NO8P	899.7343062	[M+H]+	900.7415827
NAPE(O-47:1)	C52H102NO8P	899.7343062	[M+Na]+	922.7235269
NAPE(O-47:2)	C52H100NO8P	897.7186562	[M+H]+	898.7259326
NAPE(O-47:2)	C52H100NO8P	897.7186562	[M+Na]+	920.7078769
NAPE(O-47:3)	C52H98NO8P	895.7030061	[M+H]+	896.7102826
NAPE(O-47:3)	C52H98NO8P	895.7030061	[M+Na]+	918.6922268
NAPE(O-47:4)	C52H96NO8P	893.6873561	[M+H]+	894.6946325
NAPE(O-47:4)	C52H96NO8P	893.6873561	[M+Na]+	916.6765768
NAPE(O-47:5)	C52H94NO8P	891.671706	[M+H]+	892.6789824
NAPE(O-47:5)	C52H94NO8P	891.671706	[M+Na]+	914.6609267
NAPE(O-48:0)	C53H106NO8P	915.7656064	[M+H]+	916.7728828
NAPE(O-48:0)	C53H106NO8P	915.7656064	[M+Na]+	938.7548271
NAPE(O-48:1)	C53H104NO8P	913.7499563	[M+H]+	914.7572328
NAPE(O-48:1)	C53H104NO8P	913.7499563	[M+Na]+	936.739177
NAPE(O-48:2)	C53H102NO8P	911.7343062	[M+H]+	912.7415827
NAPE(O-48:2)	C53H102NO8P	911.7343062	[M+Na]+	934.7235269
NAPE(O-48:3)	C53H100NO8P	909.7186562	[M+H]+	910.7259326
NAPE(O-48:3)	C53H100NO8P	909.7186562	[M+Na]+	932.7078769
NAPE(O-48:4)	C53H98NO8P	907.7030061	[M+H]+	908.7102826
NAPE(O-48:4)	C53H98NO8P	907.7030061	[M+Na]+	930.6922268
NAPE(O-48:5)	C53H96NO8P	905.6873561	[M+H]+	906.6946325
NAPE(O-48:5)	C53H96NO8P	905.6873561	[M+Na]+	928.6765768
NAPE(O-48:6)	C53H94NO8P	903.671706	[M+H]+	904.6789824
NAPE(O-48:6)	C53H94NO8P	903.671706	[M+Na]+	926.6609267
NAPE(O-49:0)	C54H108NO8P	929.7812564	[M+H]+	930.7885329
NAPE(O-49:0)	C54H108NO8P	929.7812564	[M+Na]+	952.7704771
NAPE(O-49:1)	C54H106NO8P	927.7656064	[M+H]+	928.7728828
NAPE(O-49:1)	C54H106NO8P	927.7656064	[M+Na]+	950.7548271
NAPE(O-49:2)	C54H104NO8P	925.7499563	[M+H]+	926.7572328
NAPE(O-49:2)	C54H104NO8P	925.7499563	[M+Na]+	948.739177
NAPE(O-49:3)	C54H102NO8P	923.7343062	[M+H]+	924.7415827
NAPE(O-49:3)	C54H102NO8P	923.7343062	[M+Na]+	946.7235269
NAPE(O-49:4)	C54H100NO8P	921.7186562	[M+H]+	922.7259326
NAPE(O-49:4)	C54H100NO8P	921.7186562	[M+Na]+	944.7078769
