name	formula	exactmass	adduct	mz
CDP-DG(40:4)	C52H89N3O15P2	1057.576893	[M-H]-	1056.569617
CDP-DG(40:3)	C52H91N3O15P2	1059.592543	[M-H]-	1058.585267
CDP-DG(40:2)	C52H93N3O15P2	1061.608193	[M-H]-	1060.600917
CDP-DG(40:1)	C52H95N3O15P2	1063.623843	[M-H]-	1062.616567
CDP-DG(40:0)	C52H97N3O15P2	1065.639493	[M-H]-	1064.632217
CDP-DG(40:10)	C52H77N3O15P2	1045.482993	[M-H]-	1044.475716
CDP-DG(40:9)	C52H79N3O15P2	1047.498643	[M-H]-	1046.491366
CDP-DG(40:8)	C52H81N3O15P2	1049.514293	[M-H]-	1048.507016
CDP-DG(40:7)	C52H83N3O15P2	1051.529943	[M-H]-	1050.522667
CDP-DG(40:6)	C52H85N3O15P2	1053.545593	[M-H]-	1052.538317
CDP-DG(40:5)	C52H87N3O15P2	1055.561243	[M-H]-	1054.553967
CDP-DG(39:0)	C51H95N3O15P2	1051.623843	[M-H]-	1050.616567
CDP-DG(39:1)	C51H93N3O15P2	1049.608193	[M-H]-	1048.600917
CDP-DG(39:5)	C51H85N3O15P2	1041.545593	[M-H]-	1040.538317
CDP-DG(39:4)	C51H87N3O15P2	1043.561243	[M-H]-	1042.553967
CDP-DG(39:3)	C51H89N3O15P2	1045.576893	[M-H]-	1044.569617
CDP-DG(39:2)	C51H91N3O15P2	1047.592543	[M-H]-	1046.585267
CDP-DG(39:6)	C51H83N3O15P2	1039.529943	[M-H]-	1038.522667
CDP-DG(38:1)	C50H91N3O15P2	1035.592543	[M-H]-	1034.585267
CDP-DG(38:0)	C50H93N3O15P2	1037.608193	[M-H]-	1036.600917
CDP-DG(38:9)	C50H75N3O15P2	1019.467343	[M-H]-	1018.460066
CDP-DG(38:8)	C50H77N3O15P2	1021.482993	[M-H]-	1020.475716
CDP-DG(38:7)	C50H79N3O15P2	1023.498643	[M-H]-	1022.491366
CDP-DG(38:6)	C50H81N3O15P2	1025.514293	[M-H]-	1024.507016
CDP-DG(38:5)	C50H83N3O15P2	1027.529943	[M-H]-	1026.522667
CDP-DG(38:4)	C50H85N3O15P2	1029.545593	[M-H]-	1028.538317
CDP-DG(38:3)	C50H87N3O15P2	1031.561243	[M-H]-	1030.553967
CDP-DG(38:2)	C50H89N3O15P2	1033.576893	[M-H]-	1032.569617
CDP-DG(37:0)	C49H91N3O15P2	1023.592543	[M-H]-	1022.585267
CDP-DG(37:5)	C49H81N3O15P2	1013.514293	[M-H]-	1012.507016
CDP-DG(37:4)	C49H83N3O15P2	1015.529943	[M-H]-	1014.522667
CDP-DG(37:3)	C49H85N3O15P2	1017.545593	[M-H]-	1016.538317
CDP-DG(37:2)	C49H87N3O15P2	1019.561243	[M-H]-	1018.553967
CDP-DG(37:1)	C49H89N3O15P2	1021.576893	[M-H]-	1020.569617
CDP-DG(37:6)	C49H79N3O15P2	1011.498643	[M-H]-	1010.491366
CDP-DG(36:0)	C48H89N3O15P2	1009.576893	[M-H]-	1008.569617
CDP-DG(36:6)	C48H77N3O15P2	997.4829928	[M-H]-	996.4757163
CDP-DG(36:5)	C48H79N3O15P2	999.4986429	[M-H]-	998.4913664
CDP-DG(36:4)	C48H81N3O15P2	1001.514293	[M-H]-	1000.507016
CDP-DG(36:3)	C48H83N3O15P2	1003.529943	[M-H]-	1002.522667
CDP-DG(36:2)	C48H85N3O15P2	1005.545593	[M-H]-	1004.538317
CDP-DG(36:1)	C48H87N3O15P2	1007.561243	[M-H]-	1006.553967
CDP-DG(36:8)	C48H73N3O15P2	993.4516927	[M-H]-	992.4444162
CDP-DG(36:7)	C48H75N3O15P2	995.4673427	[M-H]-	994.4600663
CDP-DG(35:0)	C47H87N3O15P2	995.5612431	[M-H]-	994.5539667
CDP-DG(35:5)	C47H77N3O15P2	985.4829928	[M-H]-	984.4757163
CDP-DG(35:4)	C47H79N3O15P2	987.4986429	[M-H]-	986.4913664
CDP-DG(35:3)	C47H81N3O15P2	989.5142929	[M-H]-	988.5070165
CDP-DG(35:2)	C47H83N3O15P2	991.529943	[M-H]-	990.5226665
CDP-DG(35:1)	C47H85N3O15P2	993.545593	[M-H]-	992.5383166
CDP-DG(34:0)	C46H85N3O15P2	981.545593	[M-H]-	980.5383166
CDP-DG(34:5)	C46H75N3O15P2	971.4673427	[M-H]-	970.4600663
CDP-DG(34:4)	C46H77N3O15P2	973.4829928	[M-H]-	972.4757163
CDP-DG(34:3)	C46H79N3O15P2	975.4986429	[M-H]-	974.4913664
CDP-DG(34:2)	C46H81N3O15P2	977.5142929	[M-H]-	976.5070165
CDP-DG(34:1)	C46H83N3O15P2	979.529943	[M-H]-	978.5226665
CDP-DG(33:5)	C45H73N3O15P2	957.4516927	[M-H]-	956.4444162
CDP-DG(33:4)	C45H75N3O15P2	959.4673427	[M-H]-	958.4600663
CDP-DG(33:3)	C45H77N3O15P2	961.4829928	[M-H]-	960.4757163
CDP-DG(33:2)	C45H79N3O15P2	963.4986429	[M-H]-	962.4913664
CDP-DG(33:1)	C45H81N3O15P2	965.5142929	[M-H]-	964.5070165
CDP-DG(33:0)	C45H83N3O15P2	967.529943	[M-H]-	966.5226665
CDP-DG(32:5)	C44H71N3O15P2	943.4360426	[M-H]-	942.4287661
CDP-DG(32:4)	C44H73N3O15P2	945.4516927	[M-H]-	944.4444162
CDP-DG(32:3)	C44H75N3O15P2	947.4673427	[M-H]-	946.4600663
CDP-DG(32:2)	C44H77N3O15P2	949.4829928	[M-H]-	948.4757163
CDP-DG(32:1)	C44H79N3O15P2	951.4986429	[M-H]-	950.4913664
CDP-DG(32:0)	C44H81N3O15P2	953.5142929	[M-H]-	952.5070165
CDP-DG(31:1)	C43H77N3O15P2	937.4829928	[M-H]-	936.4757163
CDP-DG(31:0)	C43H79N3O15P2	939.4986429	[M-H]-	938.4913664
CDP-DG(31:4)	C43H71N3O15P2	931.4360426	[M-H]-	930.4287661
CDP-DG(31:3)	C43H73N3O15P2	933.4516927	[M-H]-	932.4444162
CDP-DG(31:2)	C43H75N3O15P2	935.4673427	[M-H]-	934.4600663
CDP-DG(30:4)	C42H69N3O15P2	917.4203925	[M-H]-	916.4131161
CDP-DG(30:3)	C42H71N3O15P2	919.4360426	[M-H]-	918.4287661
CDP-DG(30:2)	C42H73N3O15P2	921.4516927	[M-H]-	920.4444162
CDP-DG(30:1)	C42H75N3O15P2	923.4673427	[M-H]-	922.4600663
CDP-DG(30:0)	C42H77N3O15P2	925.4829928	[M-H]-	924.4757163
CDP-DG(29:1)	C41H73N3O15P2	909.4516927	[M-H]-	908.4444162
CDP-DG(29:0)	C41H75N3O15P2	911.4673427	[M-H]-	910.4600663
CDP-DG(28:1)	C40H71N3O15P2	895.4360426	[M-H]-	894.4287661
CDP-DG(28:0)	C40H73N3O15P2	897.4516927	[M-H]-	896.4444162
CDP-DG(27:0)	C39H71N3O15P2	883.4360426	[M-H]-	882.4287661
CDP-DG(26:0)	C38H69N3O15P2	869.4203925	[M-H]-	868.4131161
CDP-DG(25:0)	C37H67N3O15P2	855.4047425	[M-H]-	854.397466
CDP-DG(24:0)	C36H65N3O15P2	841.3890924	[M-H]-	840.3818159
PI(44:0)	C53H103O13P	978.7136304	[M-H]-	977.7063539
PI(42:5)	C51H89O13P	940.6040799	[M-H]-	939.5968035
PI(42:4)	C51H91O13P	942.61973	[M-H]-	941.6124535
PI(42:3)	C51H93O13P	944.6353801	[M-H]-	943.6281036
PI(42:2)	C51H95O13P	946.6510301	[M-H]-	945.6437537
PI(42:1)	C51H97O13P	948.6666802	[M-H]-	947.6594037
PI(42:0)	C51H99O13P	950.6823302	[M-H]-	949.6750538
PI(41:1)	C50H95O13P	934.6510301	[M-H]-	933.6437537
PI(41:0)	C50H97O13P	936.6666802	[M-H]-	935.6594037
PI(40:4)	C49H87O13P	914.5884299	[M-H]-	913.5811534
PI(40:3)	C49H89O13P	916.6040799	[M-H]-	915.5968035
PI(40:2)	C49H91O13P	918.61973	[M-H]-	917.6124535
PI(40:1)	C49H93O13P	920.6353801	[M-H]-	919.6281036
PI(40:0)	C49H95O13P	922.6510301	[M-H]-	921.6437537
PI(40:10)	C49H75O13P	902.4945295	[M-H]-	901.487253
PI(40:9)	C49H77O13P	904.5101795	[M-H]-	903.5029031
PI(40:8)	C49H79O13P	906.5258296	[M-H]-	905.5185531
PI(40:7)	C49H81O13P	908.5414797	[M-H]-	907.5342032
PI(40:6)	C49H83O13P	910.5571297	[M-H]-	909.5498533
PI(40:5)	C49H85O13P	912.5727798	[M-H]-	911.5655033
PI(39:1)	C48H91O13P	906.61973	[M-H]-	905.6124535
PI(39:0)	C48H93O13P	908.6353801	[M-H]-	907.6281036
PI(39:6)	C48H81O13P	896.5414797	[M-H]-	895.5342032
PI(39:5)	C48H83O13P	898.5571297	[M-H]-	897.5498533
PI(39:4)	C48H85O13P	900.5727798	[M-H]-	899.5655033
PI(39:3)	C48H87O13P	902.5884299	[M-H]-	901.5811534
PI(39:2)	C48H89O13P	904.6040799	[M-H]-	903.5968035
PI(38:1)	C47H89O13P	892.6040799	[M-H]-	891.5968035
PI(38:0)	C47H91O13P	894.61973	[M-H]-	893.6124535
PI(38:9)	C47H73O13P	876.4788794	[M-H]-	875.471603
PI(38:8)	C47H75O13P	878.4945295	[M-H]-	877.487253
PI(38:7)	C47H77O13P	880.5101795	[M-H]-	879.5029031
PI(38:6)	C47H79O13P	882.5258296	[M-H]-	881.5185531
PI(38:5)	C47H81O13P	884.5414797	[M-H]-	883.5342032
PI(38:4)	C47H83O13P	886.5571297	[M-H]-	885.5498533
PI(38:3)	C47H85O13P	888.5727798	[M-H]-	887.5655033
PI(38:2)	C47H87O13P	890.5884299	[M-H]-	889.5811534
PI(37:0)	C46H89O13P	880.6040799	[M-H]-	879.5968035
PI(37:6)	C46H77O13P	868.5101795	[M-H]-	867.5029031
PI(37:5)	C46H79O13P	870.5258296	[M-H]-	869.5185531
PI(37:4)	C46H81O13P	872.5414797	[M-H]-	871.5342032
PI(37:3)	C46H83O13P	874.5571297	[M-H]-	873.5498533
PI(37:2)	C46H85O13P	876.5727798	[M-H]-	875.5655033
PI(37:1)	C46H87O13P	878.5884299	[M-H]-	877.5811534
PI(36:0)	C45H87O13P	866.5884299	[M-H]-	865.5811534
PI(36:6)	C45H75O13P	854.4945295	[M-H]-	853.487253
PI(36:5)	C45H77O13P	856.5101795	[M-H]-	855.5029031
PI(36:4)	C45H79O13P	858.5258296	[M-H]-	857.5185531
PI(36:3)	C45H81O13P	860.5414797	[M-H]-	859.5342032
PI(36:2)	C45H83O13P	862.5571297	[M-H]-	861.5498533
PI(36:1)	C45H85O13P	864.5727798	[M-H]-	863.5655033
PI(36:8)	C45H71O13P	850.4632293	[M-H]-	849.4559529
PI(36:7)	C45H73O13P	852.4788794	[M-H]-	851.471603
PI(35:0)	C44H85O13P	852.5727798	[M-H]-	851.5655033
PI(35:5)	C44H75O13P	842.4945295	[M-H]-	841.487253
PI(35:4)	C44H77O13P	844.5101795	[M-H]-	843.5029031
PI(35:3)	C44H79O13P	846.5258296	[M-H]-	845.5185531
PI(35:2)	C44H81O13P	848.5414797	[M-H]-	847.5342032
PI(35:1)	C44H83O13P	850.5571297	[M-H]-	849.5498533
PI(34:0)	C43H83O13P	838.5571297	[M-H]-	837.5498533
PI(34:5)	C43H73O13P	828.4788794	[M-H]-	827.471603
PI(34:4)	C43H75O13P	830.4945295	[M-H]-	829.487253
PI(34:3)	C43H77O13P	832.5101795	[M-H]-	831.5029031
PI(34:2)	C43H79O13P	834.5258296	[M-H]-	833.5185531
PI(34:1)	C43H81O13P	836.5414797	[M-H]-	835.5342032
PI(33:5)	C42H71O13P	814.4632293	[M-H]-	813.4559529
PI(33:4)	C42H73O13P	816.4788794	[M-H]-	815.471603
PI(33:3)	C42H75O13P	818.4945295	[M-H]-	817.487253
PI(33:2)	C42H77O13P	820.5101795	[M-H]-	819.5029031
PI(33:1)	C42H79O13P	822.5258296	[M-H]-	821.5185531
PI(33:0)	C42H81O13P	824.5414797	[M-H]-	823.5342032
PI(32:5)	C41H69O13P	800.4475793	[M-H]-	799.4403028
PI(32:4)	C41H71O13P	802.4632293	[M-H]-	801.4559529
PI(32:3)	C41H73O13P	804.4788794	[M-H]-	803.471603
PI(32:2)	C41H75O13P	806.4945295	[M-H]-	805.487253
PI(32:1)	C41H77O13P	808.5101795	[M-H]-	807.5029031
PI(32:0)	C41H79O13P	810.5258296	[M-H]-	809.5185531
PI(31:1)	C40H75O13P	794.4945295	[M-H]-	793.487253
PI(31:0)	C40H77O13P	796.5101795	[M-H]-	795.5029031
PI(31:4)	C40H69O13P	788.4475793	[M-H]-	787.4403028
PI(31:3)	C40H71O13P	790.4632293	[M-H]-	789.4559529
PI(31:2)	C40H73O13P	792.4788794	[M-H]-	791.471603
PI(30:4)	C39H67O13P	774.4319292	[M-H]-	773.4246528
PI(30:3)	C39H69O13P	776.4475793	[M-H]-	775.4403028
PI(30:2)	C39H71O13P	778.4632293	[M-H]-	777.4559529
PI(30:1)	C39H73O13P	780.4788794	[M-H]-	779.471603
PI(30:0)	C39H75O13P	782.4945295	[M-H]-	781.487253
PI(29:1)	C38H71O13P	766.4632293	[M-H]-	765.4559529
PI(29:0)	C38H73O13P	768.4788794	[M-H]-	767.471603
PI(28:1)	C37H69O13P	752.4475793	[M-H]-	751.4403028
PI(28:0)	C37H71O13P	754.4632293	[M-H]-	753.4559529
PI(27:0)	C36H69O13P	740.4475793	[M-H]-	739.4403028
PI(26:0)	C35H67O13P	726.4319292	[M-H]-	725.4246528
PI(25:0)	C34H65O13P	712.4162792	[M-H]-	711.4090027
PI(24:0)	C33H63O13P	698.4006291	[M-H]-	697.3933526
PGP(44:0)	C50H100O13P2	970.6639173	[M-H]-	969.6566408
PGP(42:5)	C48H86O13P2	932.5543668	[M-H]-	931.5470904
PGP(42:4)	C48H88O13P2	934.5700169	[M-H]-	933.5627404
PGP(42:3)	C48H90O13P2	936.585667	[M-H]-	935.5783905
PGP(42:2)	C48H92O13P2	938.601317	[M-H]-	937.5940406
PGP(42:1)	C48H94O13P2	940.6169671	[M-H]-	939.6096906
PGP(42:0)	C48H96O13P2	942.6326171	[M-H]-	941.6253407
PGP(41:1)	C47H92O13P2	926.601317	[M-H]-	925.5940406
PGP(41:0)	C47H94O13P2	928.6169671	[M-H]-	927.6096906
PGP(40:4)	C46H84O13P2	906.5387168	[M-H]-	905.5314403
PGP(40:3)	C46H86O13P2	908.5543668	[M-H]-	907.5470904
PGP(40:2)	C46H88O13P2	910.5700169	[M-H]-	909.5627404
PGP(40:1)	C46H90O13P2	912.585667	[M-H]-	911.5783905
PGP(40:0)	C46H92O13P2	914.601317	[M-H]-	913.5940406
PGP(40:10)	C46H72O13P2	894.4448164	[M-H]-	893.4375399
PGP(40:9)	C46H74O13P2	896.4604664	[M-H]-	895.45319
PGP(40:8)	C46H76O13P2	898.4761165	[M-H]-	897.4688401
PGP(40:7)	C46H78O13P2	900.4917666	[M-H]-	899.4844901
PGP(40:6)	C46H80O13P2	902.5074166	[M-H]-	901.5001402
PGP(40:5)	C46H82O13P2	904.5230667	[M-H]-	903.5157902
PGP(39:1)	C45H88O13P2	898.5700169	[M-H]-	897.5627404
PGP(39:0)	C45H90O13P2	900.585667	[M-H]-	899.5783905
PGP(39:6)	C45H78O13P2	888.4917666	[M-H]-	887.4844901
PGP(39:5)	C45H80O13P2	890.5074166	[M-H]-	889.5001402
PGP(39:4)	C45H82O13P2	892.5230667	[M-H]-	891.5157902
PGP(39:3)	C45H84O13P2	894.5387168	[M-H]-	893.5314403
PGP(39:2)	C45H86O13P2	896.5543668	[M-H]-	895.5470904
PGP(38:1)	C44H86O13P2	884.5543668	[M-H]-	883.5470904
PGP(38:0)	C44H88O13P2	886.5700169	[M-H]-	885.5627404
PGP(38:9)	C44H70O13P2	868.4291663	[M-H]-	867.4218899
PGP(38:8)	C44H72O13P2	870.4448164	[M-H]-	869.4375399
PGP(38:7)	C44H74O13P2	872.4604664	[M-H]-	871.45319
PGP(38:6)	C44H76O13P2	874.4761165	[M-H]-	873.4688401
PGP(38:5)	C44H78O13P2	876.4917666	[M-H]-	875.4844901
PGP(38:4)	C44H80O13P2	878.5074166	[M-H]-	877.5001402
PGP(38:3)	C44H82O13P2	880.5230667	[M-H]-	879.5157902
PGP(38:2)	C44H84O13P2	882.5387168	[M-H]-	881.5314403
PGP(37:0)	C43H86O13P2	872.5543668	[M-H]-	871.5470904
PGP(37:6)	C43H74O13P2	860.4604664	[M-H]-	859.45319
PGP(37:5)	C43H76O13P2	862.4761165	[M-H]-	861.4688401
PGP(37:4)	C43H78O13P2	864.4917666	[M-H]-	863.4844901
PGP(37:3)	C43H80O13P2	866.5074166	[M-H]-	865.5001402
PGP(37:2)	C43H82O13P2	868.5230667	[M-H]-	867.5157902
PGP(37:1)	C43H84O13P2	870.5387168	[M-H]-	869.5314403
PGP(36:0)	C42H84O13P2	858.5387168	[M-H]-	857.5314403
PGP(36:6)	C42H72O13P2	846.4448164	[M-H]-	845.4375399
PGP(36:5)	C42H74O13P2	848.4604664	[M-H]-	847.45319
PGP(36:4)	C42H76O13P2	850.4761165	[M-H]-	849.4688401
PGP(36:3)	C42H78O13P2	852.4917666	[M-H]-	851.4844901
PGP(36:2)	C42H80O13P2	854.5074166	[M-H]-	853.5001402
PGP(36:1)	C42H82O13P2	856.5230667	[M-H]-	855.5157902
PGP(36:8)	C42H68O13P2	842.4135162	[M-H]-	841.4062398
PGP(36:7)	C42H70O13P2	844.4291663	[M-H]-	843.4218899
PGP(35:0)	C41H82O13P2	844.5230667	[M-H]-	843.5157902
PGP(35:5)	C41H72O13P2	834.4448164	[M-H]-	833.4375399
PGP(35:4)	C41H74O13P2	836.4604664	[M-H]-	835.45319
PGP(35:3)	C41H76O13P2	838.4761165	[M-H]-	837.4688401
PGP(35:2)	C41H78O13P2	840.4917666	[M-H]-	839.4844901
PGP(35:1)	C41H80O13P2	842.5074166	[M-H]-	841.5001402
PGP(34:0)	C40H80O13P2	830.5074166	[M-H]-	829.5001402
PGP(34:5)	C40H70O13P2	820.4291663	[M-H]-	819.4218899
PGP(34:4)	C40H72O13P2	822.4448164	[M-H]-	821.4375399
PGP(34:3)	C40H74O13P2	824.4604664	[M-H]-	823.45319
PGP(34:2)	C40H76O13P2	826.4761165	[M-H]-	825.4688401
PGP(34:1)	C40H78O13P2	828.4917666	[M-H]-	827.4844901
PGP(33:5)	C39H68O13P2	806.4135162	[M-H]-	805.4062398
PGP(33:4)	C39H70O13P2	808.4291663	[M-H]-	807.4218899
PGP(33:3)	C39H72O13P2	810.4448164	[M-H]-	809.4375399
PGP(33:2)	C39H74O13P2	812.4604664	[M-H]-	811.45319
PGP(33:1)	C39H76O13P2	814.4761165	[M-H]-	813.4688401
PGP(33:0)	C39H78O13P2	816.4917666	[M-H]-	815.4844901
PGP(32:5)	C38H66O13P2	792.3978662	[M-H]-	791.3905897
PGP(32:4)	C38H68O13P2	794.4135162	[M-H]-	793.4062398
PGP(32:3)	C38H70O13P2	796.4291663	[M-H]-	795.4218899
PGP(32:2)	C38H72O13P2	798.4448164	[M-H]-	797.4375399
PGP(32:1)	C38H74O13P2	800.4604664	[M-H]-	799.45319
PGP(32:0)	C38H76O13P2	802.4761165	[M-H]-	801.4688401
PGP(31:1)	C37H72O13P2	786.4448164	[M-H]-	785.4375399
PGP(31:0)	C37H74O13P2	788.4604664	[M-H]-	787.45319
PGP(31:4)	C37H66O13P2	780.3978662	[M-H]-	779.3905897
PGP(31:3)	C37H68O13P2	782.4135162	[M-H]-	781.4062398
PGP(31:2)	C37H70O13P2	784.4291663	[M-H]-	783.4218899
PGP(30:4)	C36H64O13P2	766.3822161	[M-H]-	765.3749397
PGP(30:3)	C36H66O13P2	768.3978662	[M-H]-	767.3905897
PGP(30:2)	C36H68O13P2	770.4135162	[M-H]-	769.4062398
PGP(30:1)	C36H70O13P2	772.4291663	[M-H]-	771.4218899
PGP(30:0)	C36H72O13P2	774.4448164	[M-H]-	773.4375399
PGP(29:1)	C35H68O13P2	758.4135162	[M-H]-	757.4062398
PGP(29:0)	C35H70O13P2	760.4291663	[M-H]-	759.4218899
PGP(28:1)	C34H66O13P2	744.3978662	[M-H]-	743.3905897
PGP(28:0)	C34H68O13P2	746.4135162	[M-H]-	745.4062398
PGP(27:0)	C33H66O13P2	732.3978662	[M-H]-	731.3905897
PGP(26:0)	C32H64O13P2	718.3822161	[M-H]-	717.3749397
PGP(25:0)	C31H62O13P2	704.3665661	[M-H]-	703.3592896
PGP(24:0)	C30H60O13P2	690.350916	[M-H]-	689.3436395
PG(44:0)	C50H99O10P	890.6975864	[M-H]-	889.6903099
PG(42:5)	C48H85O10P	852.5880359	[M-H]-	851.5807595
PG(42:4)	C48H87O10P	854.603686	[M-H]-	853.5964095
PG(42:3)	C48H89O10P	856.6193361	[M-H]-	855.6120596
PG(42:2)	C48H91O10P	858.6349861	[M-H]-	857.6277097
PG(42:1)	C48H93O10P	860.6506362	[M-H]-	859.6433597
PG(42:0)	C48H95O10P	862.6662863	[M-H]-	861.6590098
PG(41:1)	C47H91O10P	846.6349861	[M-H]-	845.6277097
